REF_ID,PRED_ID,DATA_AGGR_CODE,PRED_SCI_NAME,TOT_PRED_STOM_EXAM,TOT_W_FD,PCT_W_FD,TOT_WO_FD,PCT_WO_FD,PRED_DEN,SEX,SEX_RATIO,LIFE_HIST_STAGE,LEN_TYPE,MIN_LEN,MAX_LEN,MN_LEN,MIN_AGE,MAX_AGE,MN_AGE,MIN_WT,MAX_WT,MN_WT,TOT_WT,BIOMASS_DEN,STOM_PCT_FULL,STOM_COND_INDEX,TOT_FD_BIOMASS,TOT_FD_VOL,TOT_FD_CAT,TOT_FD_CAT_W_CNT_DATA,TOT_FD_ITEMS_IN_CAT_W_CNT_DATA,PREDATOR_NOTES,POP _TOT_PRED,POP_PRED_DEN,POP_SEX_RATIO,POP_LIFE_HIST_STAGE,POP_LEN_TYPE,POP_MIN_LEN,POP_MAX_LEN,POP_MN_LEN,POP_MIN_AGE,POP_MAX_AGE,POP_MN_AGE,POP_MIN_WT,POP_MAX_WT,POP_MN_WT,POP_TOT_WT,POP_BIOMASS_DEN
4h,Mmic.1,none,Mycteroperca microlepis,6,3,0.5,3,0.5,NA,NA,NA,NA,SL,159,278,218.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Spum.1,none,Serraniculus pumilio,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,15.8,54.1,34.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Ssub.1,none,Serranus subligarius,21,19,0.9048,2,0.0952,NA,NA,NA,NA,SL,54,84,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,128,S. subligarius feeds predominately upon small crustaceans; 19 S. subligarius were collected from East Past and St. Andrew jetties,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Psal.1,none,Pomatomus saltatrix,11,2,0.1818,9,0.8182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Lgri.1,none,Lutjanus griseus,5,1,0.2,4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,Only snapper consistently present in the East Pass jetties,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Ochr.1,none,Orthopristis chrysoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,"Feeds upon a variety of small invertebrates such as crustaceans, mollusks and polycheates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Apro.1,none,Archosargus probatochephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,NA,Food consists of various encrusting materials which it scrapes from the substrate with its heavy incisors; feeds upon both plants and animal material,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Dhol.1,raw,Diplodus holbrooki,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,Collected at St. Andrews jetties,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Lrho.1,none,Lagodon rhomboides,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,11,27,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,"Will eat almost anything that is edible; Observed feeding on material attached to jetty rocks and in open water some distance from jetties, oftern at the surface; possibly preyed on Engraulis curystole offshore. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Cfab.1,none,Chaetodipterus faber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Nust.1,none,Nicholsina usta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,Herbivores,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Ay-gr.1,none,Astroscopus y-graecum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Glon.1,raw,Gobiosoma longipala,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Achi.1,none,Acanthurus chirurgus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,Exclusively herbivores,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Eall.1,raw,Euthynnus alletteratus,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Eall.2,raw,Euthynnus alletteratus,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Sbra.1,none,Scorpaena brasiliensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Palb.1,none,Paralichthys albigutta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,3 stomachs contained food out of unknown total examined,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Bcap.1,raw,Balistes capriscus,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,might feed on encrusting material on jetty rocks but not verified by stomach analysis of collected specimens. ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Bcap.2,raw,Balistes capriscus,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,might feed on encrusting material on jetty rocks but not verified by stomach analysis of collected specimens. ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Bcap.3,raw,Balistes capriscus,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,might feed on encrusting material on jetty rocks but not verified by stomach analysis of collected specimens. ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Bcap.4,raw,Balistes capriscus,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,might feed on encrusting material on jetty rocks but not verified by stomach analysis of collected specimens. ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Mhis.1,none,Monacanthus hispidus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Pvar.1,none,Pomacentrus variabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4h,Scar.1,none,Scaridae sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Stib.1,raw,Sphyrna tiburo,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Sdum.1,raw,Squatina dumerili,1,1,1,0,0,NA,NA,NA,NA,FL,64,94,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Sfoe.1,none,Synodus foetens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Arad.1,none,Antennarius radiosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Cfla.1,none,Congrina flava,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,80,1138,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,predator length = 965mm,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Daph.1,none,Dysomma aphododera,2,2,1,0,0,NA,NA,NA,NA,FL,150,316,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Hmac.1,none,Hoplunnis macrurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,160,431,295.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,"One specimen contained a small shrip, Trachypeneus similis, (however other prey is documented in general)",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Uroc.1,raw,Uroconger sp.,1,1,1,0,0,NA,NA,NA,NA,NA,319,319,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Gnig.1,none,Gymnothorax nigromarginatus,8,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Uflo.1,raw,Urophycis floridanus,1,1,1,0,0,NA,NA,NA,NA,FL,101,222,161.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Sgun.1,none,Syacium gunteri,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,68,178,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,several specimens ate small triglids,66000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Cchi.1,none,Cyclopsetta chittendeni,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,100,320,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,18390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Mund.1,none,Micropogon undulatus,5,5,1,0,0,NA,NA,NA,NA,FL,130,268,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,off Sabine Pass,69000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Care.1,none,Cynoscion arenarius,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,196,375,285.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,7300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Lbla.1,none,Lutianus blackfordi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Cphi.1,none,Centropristes philadelphicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Care.1,none,Cynoscion arenarius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Sfoe.1,none,Synodus foetens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Enau.1,none,Echeneis naucrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Ogco.1,none,Ogcocephalus sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Mund.2,none,Micropogon undulatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,off Corpus Christi Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Sfoe.2,none,Synodus foetens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15h,Sfoe.3,none,Synodus foetens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5j,Lbla.1,none,Lutjanus aya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Cleu.1,none,Carcharhinus leucas,2,1,0.5,1,0.5,NA,NA,NA,NA,SL,791,922,856.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Locc.1,none,Lepisosteus occulatus,2,0,0,2,1,NA,NA,NA,NA,SL,390,430,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Lspa.1,none,Lepisosteus spatulata,2,0,0,2,1,NA,NA,NA,NA,SL,375,395,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Esau.1,none,Elops saurus,19,11,0.5789,8,0.4211,NA,NA,NA,NA,SL,64.5,278,135.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,1144,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Smar.1,none,Strongylura marina,39,34,0.8718,5,0.1282,NA,NA,NA,NA,SL,68,475,174.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,14,94,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Amit.1,location (points),Anchoa mitchilli,48,40,0.8333,8,0.1667,NA,NA,NA,NA,SL,24.4,61.6,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,14,319,Tchefuncte River mouth,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Amit.2,location (points),Anchoa mitchilli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,near the Rigolets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Amit.3,location (points),Anchoa mitchilli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Chef Mentur Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Amit.4,location (points),Anchoa mitchilli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,west side of Lake Pontchartrain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Amit.5,location (points),Anchoa mitchilli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Soce.1,none,Sciaenops ocellata,21,19,0.9048,2,0.0952,NA,NA,NA,NA,SL,51.1,455,142.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,12,46,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Agru.1,none,Aplodinotus grunniens,4,4,1,0,0,NA,NA,NA,NA,SL,230,274,261.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,marsh and open-lake areas on SW corner of Lake,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Bchr.1,none,Bairdiella chrysoura,16,14,0.875,2,0.125,NA,NA,NA,NA,SL,44,116.5,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13,231,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Care.1,none,Cynoscion arenarius,143,109,0.7622,34,0.2378,NA,NA,NA,NA,SL,55,404,102.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14,1278,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Cneb.1,none,Cynoscion nebulosus,50,32,0.64,18,0.36,NA,NA,NA,NA,SL,37,443,198.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13,446,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Mund.1,none,Micropogonias undulatus,319,277,0.8683,42,0.1317,NA,NA,NA,NA,SL,12,252,89.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,35,3015,NA,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Lxan.1,none,Leiostomus xanthurus,215,197,0.9163,18,0.0837,NA,NA,NA,NA,SL,15.3,183,80.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,41,23652,NA,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Pchr.1,none,Pogonias cromis,11,2,0.1818,9,0.8182,NA,NA,NA,NA,SL,54,620,461.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Apro.1,none,Archosargus probatocephalus,14,6,0.4286,8,0.5714,NA,NA,NA,NA,SL,73.9,382,245.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,47,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Lrho.1,none,Lagodon rhomboides,14,14,1,0,0,NA,NA,NA,NA,SL,56,124,87.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13,168,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Plet.1,none,Paralichthys lethostigma,11,6,0.5455,5,0.4545,NA,NA,NA,NA,SL,102,355,229.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Tmac.1,none,Trinectes maculatus,110,69,0.6273,41,0.3727,NA,NA,NA,NA,SL,14.7,83.5,52.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,15,411,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Gbos.1,none,Gobiosoma bosci,69,53,0.7681,16,0.2319,NA,NA,NA,NA,SL,15,47.5,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,24,133,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Mgul.1,none,Microgobius gulosus,4,4,1,0,0,NA,NA,NA,NA,SL,35.2,48.4,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Gshu.1,none,Gobionellus schufeldti,6,6,1,0,0,NA,NA,NA,NA,SL,37.7,50.2,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Gstr.1,none,Gobiesox strumosus,34,34,1,0,0,NA,NA,NA,NA,SL,19.9,60.9,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,18,294,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Bmar.1,none,Bagre marinus,11,10,0.9091,1,0.0909,NA,NA,NA,NA,SL,78.9,457,283.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,13,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Afel.1,none,Arius felis,42,34,0.8095,8,0.1905,NA,NA,NA,NA,SL,77,251.5,194.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,36,350,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Ifur.1,none,Ictalurus furcatus,138,112,0.8116,26,0.1884,NA,NA,NA,NA,SL,29.5,428,234.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,46,5632,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Ipun.1,none,Ictalurus punctatus,72,62,0.8611,10,0.1389,NA,NA,NA,NA,SL,25.7,443,199.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,50,3857,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Mcep.1,none,Mugil cephalus,14,9,0.6429,5,0.3571,NA,NA,NA,NA,SL,89,232,142.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Mber.1,none,Menidia beryllina,374,325,0.869,49,0.131,NA,NA,NA,NA,SL,21,84.5,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,50,5572,NA,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Mmar.1,none,Membras martinica,13,4,0.3077,9,0.6923,NA,NA,NA,NA,SL,71,87.9,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA,"*numbers taken from Table 1, not from text",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Poct.1,none,Polydactylus octonemus,3,3,1,0,0,NA,NA,NA,NA,SL,107,119,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13l,Osau.1,none,Oligoplites saurus,2,1,0.5,1,0.5,NA,NA,NA,NA,SL,40.5,69.5,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
